event,bunker_ssvid,neighbor_ssvid,event_start,event_end,mean_latitude,mean_longitude,median_distance_km,median_speed_knots,event_duration_hr
e0df5b8fb7d8795a05eda94d2ca10596,273370920,273350810,2019-03-23T11:20:00Z,2019-03-23T16:40:00Z,54.75471866,151.0872336,0.047,0.972,5.333333333
c40aa90820ac68297b0d9b2bba5ffe07,273378220,273350810,2019-02-22T20:10:00Z,2019-02-23T04:20:00Z,55.41300789,154.6136712,0.054,0.672,8.166666667
ca9d2f8768d144641689f51060efd5b4,273378220,273350810,2018-12-22T02:30:00Z,2018-12-22T12:50:00Z,52.55794817,155.5025491,0.052,1.935,10.33333333
7f2879bc24dc9ba31862d233c119e6d5,273394360,273350810,2018-09-23T12:30:00Z,2018-09-23T15:10:00Z,51.98395069,143.6857416,0.035,1.378,2.666666667
5e5d343ab46484770b7f2aad44569701,273394360,273350810,2018-10-09T04:30:00Z,2018-10-09T07:50:00Z,56.18598597,143.9843937,0.047,0.526,3.333333333
5f928a3847aa4abf872a1a38578c76b6,273340490,273459400,2015-01-20T22:30:00Z,2015-01-21T04:30:00Z,54.19747381,155.597293,0.064,0.032,6
a36b391d783c5cbaaa6a1e73131ae54f,273322350,273815000,2018-04-10T21:20:00Z,2018-04-11T02:10:00Z,57.32331208,156.5490221,0.012,0.013,4.833333333
6f4cd5006c558a848af22542a7a6d93d,273340120,273815000,2017-06-26T22:50:00Z,2017-06-27T02:30:00Z,50.46902769,155.3784743,0.028,0.488,3.666666667
9ad83c2a50866bfb95063ba0f38da15d,273356540,273815000,2018-04-03T13:40:00Z,2018-04-03T17:30:00Z,57.2487969,156.2359679,0.019,0.715,3.833333333
a9100d976d694ff7c6bde5ffb86b666d,273392790,273815000,2018-03-14T20:30:00Z,2018-03-14T23:50:00Z,54.14699217,155.6538082,0.035,0.045,3.333333333
249ec421dc17917296c726af80930cfb,273415800,273815000,2019-07-20T07:00:00Z,2019-07-20T11:10:00Z,58.20937543,162.0687444,0.022,0.021,4.166666667
8dd1abd5a67b987624c660e1503ed087,667006080,273844920,2016-01-19T07:30:00Z,2016-01-19T09:40:00Z,58.13523079,155.3819917,0.078,1.647,2.166666667
1b42e675f4238b47249282ccb0dc8c7a,273832000,273243200,2017-09-17T08:00:00Z,2017-09-17T10:30:00Z,55.34244121,149.7628324,0.026,1.082,2.5
1c432c853dae627b69f3b2b6e4049eed,667001361,273243200,2019-02-04T13:20:00Z,2019-02-04T15:40:00Z,58.1422579,152.2570175,0.035,0.991,2.333333333
459a8d57b63dd4f45ec5b4f9577ee88e,667001361,273243200,2018-11-02T02:30:00Z,2018-11-02T04:50:00Z,48.24032964,140.8441586,0.049,0.473,2.333333333
093d888397c0fc7dae282accf7ac51c5,667001578,273243200,2019-07-12T03:20:00Z,2019-07-12T05:50:00Z,55.23007612,149.3106232,0.032,0.723,2.5
669cceb1d971a7c201c35db3fa745015,667006080,273243200,2018-04-23T22:50:00Z,2018-04-24T01:20:00Z,57.63265634,150.6113678,0.021,0.666,2.5
1edefc4b3ca3a0c1f96710d8cda9cae7,273336730,273389460,2018-04-28T11:50:00Z,2018-04-28T15:20:00Z,45.18789644,147.6420366,0.035,0.319,3.5
0033b55e689c17ce0aa93dd963ff474a,236111757,273242100,2018-06-08T08:10:00Z,2018-06-08T12:20:00Z,57.57327558,11.02603175,0.05,0.017,4.166666667
13ce891e319dd31727bcc0bddc29a5ee,266225000,273242100,2018-07-25T02:00:00Z,2018-07-25T05:20:00Z,57.66784514,11.16500558,0.046,0.012,3.333333333
4508aebdbfea9ac214597fd100100542,273378580,273242000,2018-11-27T20:00:00Z,2018-11-27T22:20:00Z,62.19028949,176.7539474,0.037,1.944,2.333333333
d896cd1cbf5b87376fb7a1a9c97bad09,273378580,273242000,2017-01-30T08:50:00Z,2017-01-30T12:00:00Z,53.80661901,155.5455054,0.038,0.706,3.166666667
a79b3ab89a03b04f5d530c581b8e5584,273392790,273242000,2018-03-12T21:30:00Z,2018-03-12T23:40:00Z,50.79294694,155.7092748,0.041,0.92,2.166666667
17f7eb4f0917b4ce7f8e40ff99c018c9,273813050,273242000,2016-04-28T19:10:00Z,2016-04-28T21:50:00Z,55.68673506,148.2231404,0.039,1.137,2.666666667
d76aa2c4fdd75827be2b2f051cf65fa8,667001578,273242000,2018-08-13T07:00:00Z,2018-08-13T09:20:00Z,56.45489533,153.7552977,0.046,1.502,2.333333333
3915e84e7db7a1b9fa357797ea4df61e,273340490,273240400,2017-02-16T15:40:00Z,2017-02-16T19:00:00Z,52.16108732,154.7409613,0.062,0.98,3.333333333
3f324768b68d705110d9905725abbbce,273342510,273240400,2015-10-05T04:00:00Z,2015-10-05T18:30:00Z,42.35201089,133.1028721,0.05,1.761,14.5
65dc28608d5bb0bae5cdf6fdbd117c04,273342510,273240400,2013-12-24T23:10:00Z,2013-12-25T06:50:00Z,42.40610362,133.2476903,0.058,0.804,7.666666667
b64a90576349df49cd2fbf335fa7d9bf,273359610,273240400,2018-02-03T11:20:00Z,2018-02-03T15:30:00Z,52.60673506,155.7986804,0.052,0.049,4.166666667
6bab833381b732afec4f788d5e39ddd3,273370920,273240400,2017-09-23T22:00:00Z,2017-09-24T04:20:00Z,55.84702319,141.8694207,0.059,0.404,6.333333333
c9e0993bf1a658f540956ad570c8f9d3,273370920,273240400,2018-04-09T06:10:00Z,2018-04-09T10:10:00Z,58.11647246,149.2090097,0.059,0.94,4
7beda70d03e78f07830a467e551f58e5,273392790,273240400,2017-04-28T07:00:00Z,2017-04-28T09:10:00Z,54.76021715,143.9754611,0.057,1.461,2.166666667
ee67f0062cbef3fa2cb22db1e320fe3a,273396750,273240400,2018-03-05T12:40:00Z,2018-03-05T17:50:00Z,56.96202942,150.5662517,0.042,1.108,5.166666667
05f1d23607cfd76d5e60ca5960c17a15,273832000,273240400,2017-09-14T07:40:00Z,2017-09-14T10:20:00Z,56.25245336,142.8514407,0.045,0.691,2.666666667
2a3a0b35ac405ad6d4f496ac2e9a9fc9,477969100,273240400,2018-05-26T08:20:00Z,2018-05-26T10:40:00Z,54.85381106,144.0228296,0.068,1.745,2.333333333
e2ce6016ec073a752be2f7e3af210cfd,667001578,273393130,2019-07-15T05:30:00Z,2019-07-15T07:40:00Z,57.01267052,152.1490045,0.035,1.342,2.166666667
cb93a5bfe306d5a42381a274a783aa7e,273813050,273318040,2019-04-25T10:00:00Z,2019-04-25T13:00:00Z,55.25735442,149.3106437,0.038,0.752,3
ae2cdd87745e156bd52b2fbf902a6cc5,667006080,273318040,2017-05-25T11:20:00Z,2017-05-25T14:00:00Z,57.31249177,149.2912411,0.031,1.068,2.666666667
98bdea16d2a7232f5b044b7bb201ac63,273340490,273378520,2015-02-19T14:10:00Z,2015-02-19T17:20:00Z,57.15671005,154.3176163,0.05,0.523,3.166666667
b3a9db1a6a46d9fdbb73e26fe3579d47,273357840,273384930,2019-05-14T08:30:00Z,2019-05-14T11:00:00Z,51.91124962,143.8651942,0.034,0.949,2.5
6947fd2cb7d06255a39276b3411cf5c9,273370920,273384930,2019-12-12T09:40:00Z,2019-12-12T18:10:00Z,56.57922687,148.2477924,0.041,0.797,8.5
97106c6b49eb960ac261cd34eb2f018f,273370920,273384930,2017-07-10T15:40:00Z,2017-07-11T21:00:00Z,63.56534176,179.5302565,0.038,0.046,29.33333333
1bdce4d5a51ba4fa308038ad241b3dc6,273370920,273384930,2018-07-18T21:10:00Z,2018-07-19T04:10:00Z,64.16503882,179.232836,0.045,0.017,7
fd5aea2a1a757d86b599f0d3761e6ae0,273370920,273384930,2017-03-26T14:40:00Z,2017-03-26T19:30:00Z,51.48755896,155.0269353,0.036,1.041,4.833333333
069137a197c462926918b9e13632cc30,273340490,273435250,2016-12-16T09:50:00Z,2016-12-16T13:10:00Z,55.78720227,142.345894,0.052,0.68,3.333333333
bfaa132889145409fdce4fd5b2ba9c18,273349220,273435250,2016-10-01T09:00:00Z,2016-10-01T12:10:00Z,56.81982443,143.5772907,0.038,1.368,3.166666667
dcb784a52882a9adf3131732f61f2840,273359610,273435250,2017-12-28T23:30:00Z,2017-12-29T02:10:00Z,52.54788372,155.8151638,0.103,1.293,2.666666667
c70afba6d80aa020881446240d5042da,273359610,273435250,2018-02-04T02:50:00Z,2018-02-04T07:20:00Z,52.64808283,155.8827855,0.048,0.019,4.5
2fb3f6cb392a6c8628d83273ed3f8a4f,273370920,273435250,2017-09-23T13:40:00Z,2017-09-23T20:30:00Z,55.74210451,141.8962433,0.051,1.82,6.833333333
b7fd943be37c6b76646a725c607172b6,273370920,273435250,2019-03-14T07:30:00Z,2019-03-14T09:40:00Z,54.14096299,155.4690187,0.06,0.045,2.166666667
35c40d7171ddbbdb43f46e06782422bc,273378220,273435250,2019-02-21T02:30:00Z,2019-02-21T08:20:00Z,54.92307576,154.2376895,0.058,1.016,5.833333333
4b2893e03f1722f5aba87e57a472d015,273378580,273435250,2016-09-02T04:50:00Z,2016-09-02T10:30:00Z,52.0332099,143.856089,0.058,1.251,5.666666667
c35e7d91dbd9e073e4095763bfb155d5,273394360,273435250,2018-10-07T22:20:00Z,2018-10-08T00:30:00Z,52.59267371,143.7667573,0.046,0.678,2.166666667
1ce05e4c18af255d716eb212bcfd57d9,273396750,273435250,2018-03-05T21:20:00Z,2018-03-06T00:40:00Z,56.93623216,150.6737194,0.057,0.594,3.333333333
e1d5a3cb31784dd633d1ba38ce397876,273832000,273435250,2017-09-14T11:40:00Z,2017-09-14T14:20:00Z,56.29781017,142.9037726,0.037,0.636,2.666666667
b8d09fdd999ba8548b1d6c7603ec7df4,477969100,273435250,2018-05-25T08:20:00Z,2018-05-25T10:30:00Z,54.76186563,144.0144157,0.054,1.052,2.166666667
f4c13108ac1df9ba29b6a1707b3ddbdf,273355920,273447860,2019-05-20T11:00:00Z,2019-05-20T14:10:00Z,57.02573339,148.5901865,0.041,0.87,3.166666667
da5590cb0826b5f5eaed26007cecc951,273392790,273447860,2019-12-15T07:30:00Z,2019-12-15T10:20:00Z,46.43582178,138.4364011,0.083,0.81,2.833333333
26a621484f68d08f0ef544996c73e7dc,273813050,273447860,2018-10-13T01:40:00Z,2018-10-13T04:30:00Z,57.63879053,150.0333185,0.071,1.342,2.833333333
73183087f84407759c894738929f3bc8,273832000,273447860,2019-04-25T01:00:00Z,2019-04-25T03:40:00Z,58.19349591,153.1210429,0.032,0.342,2.666666667
d650233eee70bddcb961554ce139b768,667001578,273447860,2019-07-13T12:40:00Z,2019-07-13T14:50:00Z,57.24949319,147.7855407,0.033,0.688,2.166666667
f11477ae2ca0ec6d1f1f694014d6afc4,667498000,273447860,2019-10-06T01:00:00Z,2019-10-06T03:40:00Z,57.23271242,143.7142466,0.045,1.446,2.666666667
c95561b2028599918be762e74659dc65,273336730,273381350,2019-12-17T04:50:00Z,2019-12-17T10:30:00Z,52.53915806,155.7720361,0.028,0.027,5.666666667
1988ded64f46e78c6bd7275e1a75b6b6,273370920,273381350,2019-12-16T22:30:00Z,2019-12-17T04:20:00Z,52.56510611,155.8047683,0.023,0.034,5.833333333
ee0aa85e8bd7fe690dad695b2f92ba1c,273378220,273381350,2019-04-10T12:40:00Z,2019-04-10T16:30:00Z,54.93445505,152.5214068,0.021,1.121,3.833333333
24e3d46a6779b10ea770f53c5b4092d4,273394360,273381350,2018-06-12T02:20:00Z,2018-06-12T09:50:00Z,62.31944665,177.3326314,0.026,0.038,7.5
ebac5eb3b181f271b47b698a86a7b64d,273813050,273381350,2019-12-16T11:10:00Z,2019-12-16T14:00:00Z,52.56672564,155.8036302,0.037,0.09,2.833333333
c2ea340fe672f15a5d609227d59a0c39,477969100,273381350,2017-08-30T05:00:00Z,2017-08-30T07:10:00Z,62.31713359,177.3104996,0.041,0.054,2.166666667
8c429378b75d01231901e46f12e45b49,667001361,273381350,2019-07-17T23:30:00Z,2019-07-18T02:40:00Z,49.0933684,156.0263961,0.025,1.268,3.166666667
96098c0c298968c14d876f17d478a8b1,667006080,273381350,2019-09-07T07:20:00Z,2019-09-07T11:30:00Z,62.212397,176.999282,0.027,0.019,4.166666667
609fbd4c818b02d4a7b126edc0572956,667498000,273381350,2019-01-19T00:50:00Z,2019-01-19T09:30:00Z,52.57721214,155.9089424,0.031,0.058,8.666666667
a01a110455681a85a3dc7ef0ed1850c3,273356730,273457700,2015-11-25T02:50:00Z,2015-11-25T08:00:00Z,49.23806207,140.3602451,0.024,0.024,5.166666667
574dc6f4a910725a582fca0b834e3d0f,273378580,273811100,2018-11-16T11:40:00Z,2018-11-16T13:50:00Z,51.43068206,155.8623617,0.018,0.451,2.166666667
3de907e41ed076ebba8263e15bd4c08a,667001578,273811100,2018-12-17T12:00:00Z,2018-12-17T14:20:00Z,55.42326005,154.4454939,0.046,1.708,2.333333333
44af6124a6c44714ab643678c6ac7a72,667001594,273811100,2019-10-16T21:30:00Z,2019-10-17T00:40:00Z,57.70289958,150.3129087,0.033,0.665,3.166666667
7bb7b535bbecb326ce520bb7b5bf1152,273322350,273896100,2018-10-29T07:20:00Z,2018-10-29T10:40:00Z,60.17856522,166.206781,0.042,0.016,3.333333333
33a050d34a4949d22028be0397018f4c,273355920,273896100,2019-08-03T11:40:00Z,2019-08-03T14:50:00Z,49.39275166,156.1397606,0.08,0.774,3.166666667
eccac1279b746792d80ca9cad0128b98,273356540,273896100,2018-11-17T08:50:00Z,2018-11-17T12:10:00Z,60.37684911,169.5208001,0.043,0.092,3.333333333
a931b0ecb51c8e68f17293d968d0415c,273356540,273896100,2017-10-28T09:10:00Z,2017-10-28T11:50:00Z,50.25137827,156.3834878,0.047,1.836,2.666666667
02798def570a1a519d95402f013aed7b,273356540,273896100,2018-10-12T11:40:00Z,2018-10-12T15:20:00Z,60.2931256,169.5910881,0.04,0.736,3.666666667
4e02a0cda3cc62b85825b17aa1bb1291,273359610,273896100,2019-07-02T14:40:00Z,2019-07-02T18:30:00Z,48.69031909,155.7982721,0.134,0.958,3.833333333
fb367deec50643552dd98db88270d41a,273370920,273896100,2019-04-02T05:40:00Z,2019-04-02T08:40:00Z,55.93886734,148.8983696,0.048,0.916,3
bc0179a9f1a78203a32eb784764ad22b,273370920,273896100,2018-02-19T06:40:00Z,2018-02-19T10:50:00Z,57.51318175,152.6110913,0.037,0.621,4.166666667
11041ffed177609c6c12ec38b42f6c20,273370920,273896100,2018-03-06T23:50:00Z,2018-03-07T03:00:00Z,57.54726259,151.2051897,0.04,0.654,3.166666667
a8a8ff75c9afc53c4647419748879330,273370920,273896100,2019-01-03T21:50:00Z,2019-01-04T00:20:00Z,52.59614646,155.8631654,0.035,0.875,2.5
bdfb3965a7c6237ac73fb7676ce26070,273372430,273896100,2016-11-28T00:10:00Z,2016-11-28T05:10:00Z,52.5638168,155.7923271,0.032,0.169,5
e5734e6b9da226090f754ee540384675,273372430,273896100,2018-09-27T11:50:00Z,2018-09-27T14:30:00Z,53.22555391,159.6398871,0.041,0.261,2.666666667
79690b6bd08ca32350ba069250a29e9d,273378220,273896100,2018-07-14T14:00:00Z,2018-07-14T18:10:00Z,48.92162203,155.7835243,0.058,1.314,4.166666667
0897442dffba6aa7fa406669687a2600,273378220,273896100,2018-12-23T10:30:00Z,2018-12-23T13:20:00Z,53.53097798,154.0224702,0.049,0.798,2.833333333
843a037e7bc9fd5128b3526a4fe280f5,273378220,273896100,2018-08-01T04:30:00Z,2018-08-01T07:30:00Z,50.633697,157.4877068,0.06,0.285,3
7aac4d7333c2b9293fe5a30184199c52,273378580,273896100,2017-01-21T11:40:00Z,2017-01-21T15:50:00Z,59.17996284,156.8884001,0.038,1.583,4.166666667
53842336a21f9ed1e198735ffc9d3040,273394360,273896100,2018-04-11T22:20:00Z,2018-04-12T00:30:00Z,54.06726619,154.7245882,0.03,0.486,2.166666667
7f839ccb60ba946dfaff24c1e2545893,273813050,273896100,2019-12-08T16:30:00Z,2019-12-08T19:20:00Z,54.14698016,155.3941431,0.04,0.426,2.833333333
ed66735099053c8d90ce448f9af34570,273832000,273896100,2019-02-13T06:00:00Z,2019-02-13T10:40:00Z,55.37497787,155.0595414,0.041,1.252,4.666666667
2ceb97a6965db1e7afff9ffaa67b49ea,312998000,273896100,2017-08-03T18:30:00Z,2017-08-03T22:10:00Z,49.42264617,156.1532063,0.045,1.356,3.666666667
1db50333f602c2d93ea2fd55d095be48,667001361,273896100,2019-10-19T11:50:00Z,2019-10-19T14:40:00Z,62.04254285,176.6975765,0.04,1.467,2.833333333
c8e77ea0bd711e7e299b7d0466a6e672,667001361,273896100,2019-09-15T19:10:00Z,2019-09-15T22:20:00Z,61.69744969,178.4966711,0.042,1.446,3.166666667
edb9ec7d3916a7150392fafe3baa3af4,667001361,273896100,2018-01-11T13:50:00Z,2018-01-11T16:00:00Z,52.55561587,155.8222168,0.052,1.61,2.166666667
478e97dd79b5fec36dc324f3b6db6014,667001361,273896100,2019-07-17T15:30:00Z,2019-07-17T19:20:00Z,48.99747647,155.9937537,0.037,1.1,3.833333333
fe6ad1a929e704ca7f84297ae334c143,667006080,273896100,2015-10-23T11:50:00Z,2015-10-23T14:20:00Z,50.2223298,157.1246215,0.105,1.081,2.5
ccd66f1bb1b6cb5a0bc273f20a4c553c,667006080,273896100,2016-09-24T04:00:00Z,2016-09-24T08:30:00Z,49.66429675,156.5177179,0.033,0.506,4.5
d032b698c4b28ee26658be72af15795a,667006080,273896100,2019-03-17T07:10:00Z,2019-03-17T09:40:00Z,56.7114859,153.2029904,0.039,0.28,2.5
c0d05d59abb4217322f6675169abf9e5,667006080,273896100,2017-12-28T15:20:00Z,2017-12-28T19:00:00Z,52.65753887,155.8038909,0.212,0.793,3.666666667
3c8f09191eb0d4d48d7f739ff73a0616,667006080,273896100,2017-10-15T20:20:00Z,2017-10-16T00:20:00Z,49.31444377,155.9501654,0.055,0.978,4
fc8abc934f88b0768921cad9f99c6adc,667498000,273896100,2019-11-10T08:50:00Z,2019-11-10T12:10:00Z,62.23872669,176.9487185,0.041,1.708,3.333333333
3049b7f0da414d4690b9aed6f33d2b28,273334810,273248500,2019-09-22T13:20:00Z,2019-09-22T20:50:00Z,62.09552076,179.7566794,0.044,0.632,7.5
4bde26023e580a59156d9ffb03cb6143,273340490,273248500,2018-03-13T08:20:00Z,2018-03-13T10:40:00Z,56.95107099,149.7837914,0.053,0.655,2.333333333
4196c4bbde055d92df0c27ea2c7e2b44,273340490,273248500,2018-02-17T05:10:00Z,2018-02-17T12:20:00Z,58.37659171,153.1559815,0.054,0.901,7.166666667
8a67d63fa87828162dbb30c3117df703,273356540,273248500,2018-05-10T21:40:00Z,2018-05-11T03:20:00Z,56.11299689,143.0170261,0.039,1.259,5.666666667
bb23bb828ffea53fa343bd8d4676f088,273356540,273248500,2018-04-20T00:50:00Z,2018-04-20T08:30:00Z,59.23831947,156.8682542,0.041,1.427,7.666666667
b79cc3b856f9bc2d2c93fa92001a7b28,273357840,273248500,2018-03-18T08:00:00Z,2018-03-18T13:10:00Z,56.80809698,150.2855011,0.045,0.692,5.166666667
84f6b8e990044d925492453c90495304,273370920,273248500,2018-12-03T16:20:00Z,2018-12-03T19:50:00Z,52.49912717,154.862142,0.054,0.555,3.5
c7e6369b54026ecb1de4597fca7d5156,273370920,273248500,2019-04-29T05:50:00Z,2019-04-29T11:00:00Z,50.45078283,145.1389033,0.044,0.399,5.166666667
d56b66d58e5daa07860c33ad008d48ea,273515300,273240600,2014-04-15T09:10:00Z,2014-04-15T15:10:00Z,59.77273346,-8.003136557,0.192,1.733,6
b24bfe7cadb280d0f7991b9b7a6e0172,273334810,273245600,2019-01-10T16:20:00Z,2019-01-10T22:30:00Z,51.70182861,155.4680251,0.048,1.231,6.166666667
2671ddc21242bd24d1a9c740ebfa8bdb,273336730,273245600,2018-12-14T18:30:00Z,2018-12-15T00:30:00Z,55.47164094,150.2142989,0.052,1.748,6
f944dd51c34633c419af411e3751dcba,273355920,273245600,2019-08-31T21:50:00Z,2019-09-01T00:50:00Z,62.40374246,178.3331888,0.052,0.979,3
d7943741a714a0f7df1f7a6f062eeb99,273357840,273245600,2019-11-11T09:10:00Z,2019-11-11T13:00:00Z,59.3167424,148.2318157,0.049,1.554,3.833333333
19df363ed1f677876d75294291782f94,273358480,273245600,2019-03-20T00:50:00Z,2019-03-20T04:30:00Z,55.20773624,147.8943414,0.057,0.478,3.666666667
b580f524bc48115c2d15094d8ee05bbd,273365690,273245600,2018-07-26T18:40:00Z,2018-07-26T22:30:00Z,53.28010253,159.9878148,0.036,0.092,3.833333333
8863dd6392d98373318b68c2c99bf6a3,273370920,273245600,2016-08-31T09:10:00Z,2016-08-31T11:20:00Z,62.96187484,179.5124991,0.044,0.023,2.166666667
1e819f58f94271900f23ccc6fba07248,273370920,273245600,2019-02-19T23:20:00Z,2019-02-20T07:30:00Z,54.01784465,154.073149,0.047,0.991,8.166666667
bf38401d3ec1c83c3d97c953bcf7cba7,273813050,273245600,2019-08-01T12:50:00Z,2019-08-01T16:40:00Z,57.34477493,162.9703343,0.036,0.203,3.833333333
a044a97939dc6126a9c9c0a1788d52e6,273813050,273245600,2018-07-06T03:40:00Z,2018-07-06T07:40:00Z,62.97873717,179.4722444,0.031,0.671,4
0086910e8894261321510ecec3e86e32,273813050,273245600,2017-07-04T15:30:00Z,2017-07-04T21:00:00Z,62.89921323,179.4214839,0.038,0.05,5.5
68016f0c9e0895a89fbc0ecf7dfc3e4d,273813050,273245600,2018-03-19T21:30:00Z,2018-03-20T00:30:00Z,58.41524429,155.67037,0.047,1.409,3
8c3b17ddab97620b2481944211fa0a47,273813050,273245600,2017-12-03T10:10:00Z,2017-12-03T14:40:00Z,59.51834261,163.3630465,0.04,0.093,4.5
457eb6993cc7d347a15b1e977d56bf87,273813050,273245600,2018-04-05T16:20:00Z,2018-04-05T20:20:00Z,58.43135048,150.8416148,0.038,1.954,4
ee62d94cfd437e6eb98feb2d4543efea,273813050,273245600,2017-09-07T19:20:00Z,2017-09-08T01:20:00Z,62.95660572,179.4296201,0.06,0.054,6
9175c5412522f928b6f83a49473502a6,273832000,273245600,2017-08-12T01:20:00Z,2017-08-12T04:40:00Z,62.342423,178.709222,0.041,0.706,3.333333333
72133b43c7c150eb34afc86188d34e55,273832000,273245600,2017-08-02T06:50:00Z,2017-08-02T10:10:00Z,59.13891518,163.4334081,0.037,0.677,3.333333333
7050d029cbcaf122efcfff20a25ff8bc,273832000,273245600,2017-03-05T06:40:00Z,2017-03-05T10:20:00Z,52.57825446,155.9075561,0.063,0.719,3.666666667
f5badf3a64452406176440976338191c,273832000,273245600,2018-02-15T14:50:00Z,2018-02-15T18:00:00Z,52.57077501,154.0037958,0.027,1.332,3.166666667
37201ef3b8e1cdd90913ee42b49890a2,667001361,273245600,2017-01-16T13:00:00Z,2017-01-16T15:10:00Z,51.62833274,155.8137629,0.036,0.656,2.166666667
cc37a9e1523c36855b7b68da30baf32a,273334810,273249600,2019-08-31T07:30:00Z,2019-08-31T15:20:00Z,64.20592324,179.211869,0.05,1.544,7.833333333
d85bddc8d63b3bec8345930081d61eb8,273351380,273249600,2016-09-08T15:50:00Z,2016-09-08T21:40:00Z,62.20843754,177.8774048,0.043,0.024,5.833333333
e0238f3eb61122326ee1c7e1442547fb,273356540,273249600,2017-02-15T01:40:00Z,2017-02-15T03:50:00Z,52.41599146,154.8875259,0.034,0.697,2.166666667
7303ecc2c144082c7ee8fcb5bf1696f7,273357840,273249600,2019-01-12T07:20:00Z,2019-01-12T14:20:00Z,52.53518183,155.8457078,0.046,0.015,7
fe4a2b283b9f5a02043946abbcf2ace3,273357840,273249600,2016-07-17T10:10:00Z,2016-07-17T13:30:00Z,62.27324272,177.6784349,0.045,0.005,3.333333333
39111e0e5b9ce2230eb767e90339f551,273359610,273249600,2017-11-27T04:30:00Z,2017-11-27T12:10:00Z,58.95935633,144.0049187,0.046,1.554,7.666666667
19ecf259e69a7c84ab24dba1e1477266,273359610,273249600,2018-11-14T08:40:00Z,2018-11-14T14:20:00Z,43.05767727,146.3160966,0.04,1.233,5.666666667
12617824fa5af7aa397463b4122d92f4,273370920,273249600,2017-08-04T16:20:00Z,2017-08-05T02:20:00Z,64.39991313,-179.5311432,0.054,0.985,10
c3b9482a9584fe05d616a27b378219c8,273370920,273249600,2016-06-07T09:10:00Z,2016-06-07T16:30:00Z,61.220599,-179.0749621,0.053,0.977,7.333333333
44c612dfdb84562ec37b6c7dd5a2ef55,273370920,273249600,2019-03-01T14:10:00Z,2019-03-01T20:00:00Z,55.31159022,155.0771581,0.057,0.07,5.833333333
67f063c14adfeb14ab1179be23a0353a,273392790,273249600,2019-03-26T07:50:00Z,2019-03-26T17:30:00Z,54.52933865,152.2701839,0.044,1.364,9.666666667
bd419a545a6b0d1b20a3200f1a2fdf23,273168000,273899100,2019-08-09T06:00:00Z,2019-08-09T10:10:00Z,64.24819224,-178.6893473,0.034,0.392,4.166666667
681fae9ceb673ff47cb50c4edd51e902,273340490,273899100,2018-06-05T22:00:00Z,2018-06-06T01:30:00Z,50.11905796,157.1614816,0.049,0.58,3.5
e71d84fb2d47e5134c9dfc8ffc74e7de,273357840,273899100,2017-11-24T22:50:00Z,2017-11-25T01:10:00Z,59.07140268,142.9975724,0.041,0.055,2.333333333
c3a5e3bded51d1d9d9b4787290d8a82e,273359610,273899100,2018-03-26T07:20:00Z,2018-03-26T10:30:00Z,50.07262619,157.0396011,0.045,1.031,3.166666667
5186bec2cc95382249b1968b565ae8ef,273359610,273899100,2018-06-26T03:30:00Z,2018-06-26T06:50:00Z,62.21827235,178.2092714,0.047,1.225,3.333333333
5547e831e832cfd982401c440b5a353d,273370920,273899100,2018-07-16T11:00:00Z,2018-07-16T14:20:00Z,63.38009956,179.6941447,0.045,0.049,3.333333333
f463d8392dd2506d83c287e70f16027a,273370920,273899100,2018-02-27T08:10:00Z,2018-02-27T10:50:00Z,49.6739931,156.3827564,0.05,0.782,2.666666667
51a9c4d0f019fc432ae69af010d674f7,273372430,273899100,2017-03-23T04:30:00Z,2017-03-23T06:50:00Z,50.63516488,157.5407968,0.04,1.175,2.333333333
187b7d121b0ebb0e8a152cbe15d6aefc,273378220,273899100,2019-03-16T16:20:00Z,2019-03-16T19:10:00Z,54.08621252,155.0820792,0.053,1.182,2.833333333
4319f12bc0fe76d6e44157edcdde8a68,273378220,273899100,2019-04-10T09:00:00Z,2019-04-10T12:20:00Z,54.94825429,152.618472,0.049,0.883,3.333333333
e735caf4a28bd28ae961e298fd281c45,273378580,273899100,2019-06-28T21:20:00Z,2019-06-29T01:10:00Z,63.74195599,-176.8441248,0.045,1.692,3.833333333
c3a3485e6c4db85a8ebe39abf7d15926,273394360,273899100,2017-12-06T08:00:00Z,2017-12-06T10:10:00Z,56.07601492,143.1491353,0.06,0.583,2.166666667
af36492ce7b4990d3901877873899e93,273394360,273899100,2019-09-15T07:30:00Z,2019-09-15T10:50:00Z,49.2416241,156.0730747,0.053,1.566,3.333333333
b915712fcb2a4038f8720ab19950e9c4,273832000,273899100,2019-02-08T09:00:00Z,2019-02-08T12:40:00Z,54.72954488,154.2897276,0.044,0.265,3.666666667
5ee2759acff01558adde418daa8bd868,312998000,273899100,2017-08-11T02:40:00Z,2017-08-11T05:30:00Z,64.26849074,-178.860615,0.067,0.385,2.833333333
13c8685365b6cfbcce468faf04f852d7,667001361,273899100,2016-02-24T17:10:00Z,2016-02-24T20:30:00Z,52.60425103,155.3509078,0.049,0.665,3.333333333
45e5b572d0e8c6bc83e36f8894e4bac7,667001361,273899100,2019-04-23T09:00:00Z,2019-04-23T12:20:00Z,43.92430557,146.1761053,0.039,0.662,3.333333333
9b1f8a9566c9ccf35c796729aa1ae06b,667001361,273899100,2019-08-25T12:20:00Z,2019-08-25T15:20:00Z,63.35513601,-179.2259242,0.041,0.877,3
