event,carrier_mmsi,neighbor_mmsi,event_start,event_end,mean_latitude,mean_longitude,median_distance_km,median_speed_knots,event_duration_hr
9c5e5358d1638fe67d07627bf08e19e1,273851400,273893400,2018-07-18T05:20:00Z,2018-07-18T10:30:00Z,48.52607572,140.7725659,0.036,0.471,5.166666667
0ea1be10ba68e08dbe0b88326bde5795,273851400,273893400,2019-12-26T03:30:00Z,2019-12-26T07:10:00Z,48.32490332,141.3415381,0.037,0.628,3.666666667
1a209454245ad8d42396b2ab8b9c70da,273851400,273898610,2013-10-09T20:20:00Z,2013-10-09T23:50:00Z,48.67373336,141.374554,0.027,0.912,3.5
892a922bf62f932b672acb467f9c4d3e,273851400,273899300,2012-11-06T16:30:00Z,2012-11-06T21:30:00Z,48.42393426,140.7010343,0.031,1.228,5
470c1349158c0eb6638b5c00a9d39a31,273855000,273421300,2017-09-09T22:50:00Z,2017-09-11T01:10:00Z,53.20095946,141.8039093,0.021,0.036,26.33333333
2d126aca9e58f988f62d85ceb4b06339,273855000,273421700,2017-11-20T06:40:00Z,2017-11-21T09:00:00Z,59.49158065,163.2518575,0.024,0.016,26.33333333
c016cb7f4f19bec60f47012fd76ea9fc,273855000,273435700,2017-11-12T12:00:00Z,2017-11-13T06:20:00Z,60.2981875,166.217898,0.036,0.015,18.33333333
5f676a4be3b19bc4179fbf7fa8a51643,273855000,273564400,2019-03-01T11:30:00Z,2019-03-01T13:40:00Z,49.61250824,154.7429496,0.06,0.965,2.166666667
dbac616b6988e520a68bc42fc8e0e38b,273855000,273825600,2017-11-13T09:20:00Z,2017-11-13T15:20:00Z,60.29755889,166.2176697,0.015,0.032,6
d8f6580b6e9c4379088ea9a4f7fbd6cf,273855000,273892610,2017-11-17T21:20:00Z,2017-11-18T01:50:00Z,60.26826228,166.2242672,0.031,0.01,4.5
d67bf2ab36c544d98bd21cd23b7947b5,273855000,273895700,2017-11-13T16:00:00Z,2017-11-14T02:00:00Z,60.29768434,166.2178798,0.037,0.015,10
c1e715178822c89baafe4500feb57192,273856100,273228200,2012-03-11T00:00:00Z,2012-03-11T10:40:00Z,54.68635698,150.6615132,0.038,0.405,10.66666667
fedaefd73c71eddf28d26d50ccc98140,273856100,273312860,2015-07-28T09:10:00Z,2015-07-28T17:10:00Z,51.85214019,143.3883274,0.061,0.02,8
642f5048359eba159a81ef4339298140,273856100,273317030,2018-09-26T07:00:00Z,2018-09-26T21:40:00Z,58.89015297,162.9157001,0.071,0.023,14.66666667
3cee12a86dfa39a438ad420a75a9625c,273856100,273317370,2018-09-02T23:20:00Z,2018-09-05T15:10:00Z,53.68417138,155.9421086,0.07,0.018,63.83333333
91ce8cc4af7ed30caf0d1fcaa17a7e21,273856100,273317370,2018-12-15T16:50:00Z,2018-12-16T21:30:00Z,57.1631205,156.4801155,0.068,0.016,28.66666667
343c200095542d823246e2f4fd893722,273856100,273317370,2017-07-24T01:00:00Z,2017-07-25T21:20:00Z,57.84768666,162.2322581,0.08,0.008,44.33333333
7785f92f30c9b6834b579200709d1a1c,273856100,273317370,2018-12-02T00:10:00Z,2018-12-03T02:40:00Z,54.32974835,155.6045927,0.081,0.062,26.5
fba75fd1e117a2e5995280b1b4381c4c,273856100,273317370,2019-07-16T22:10:00Z,2019-07-17T01:30:00Z,57.98086996,162.130319,0.071,0.1,3.333333333
ebd7805c2229cad94973cde6fd2af51a,273856100,273317370,2018-07-29T06:40:00Z,2018-07-30T00:00:00Z,53.35121877,159.9533593,0.066,0.028,17.33333333
885044735d443f53674d5e41d2001ff7,273856100,273330280,2018-10-14T10:30:00Z,2018-10-16T06:50:00Z,58.88513758,162.9144171,0.083,0.022,44.33333333
1a4bf1276cfa0af0f2533c6f59eb16bf,273856100,273330280,2018-08-06T01:40:00Z,2018-08-06T23:40:00Z,53.65763622,155.9369339,0.102,1.199,22
7b403cdfe505bca338fd9f54aaa6f1f9,273856100,273331980,2019-02-13T09:10:00Z,2019-02-13T21:10:00Z,54.09976559,155.7068516,0.07,0.373,12
2a4cc7b8f3c3b200bcce0546a11f2459,273856100,273337860,2018-03-24T00:00:00Z,2018-03-24T22:40:00Z,55.34259636,155.2736853,0.046,0.013,22.66666667
f47a949bc1522b7ba27ffa9bdb8eec31,273856100,273342230,2017-03-10T09:20:00Z,2017-03-11T19:40:00Z,54.12390938,155.7925509,0.075,0.008,34.33333333
2c296519996d515261653003083013ce,273856100,273342230,2018-03-26T07:40:00Z,2018-03-27T00:50:00Z,55.36777184,155.2307715,0.066,0.021,17.16666667
6afe327ed092da0ac74256293fa6d113,273856100,273342230,2019-03-16T08:10:00Z,2019-03-17T01:30:00Z,52.62362133,155.4711721,0.076,0.557,17.33333333
42a7354ff2e1502b6579497575cfda99,273856100,273342230,2018-05-04T10:00:00Z,2018-05-06T00:00:00Z,54.65645408,155.5786943,0.063,0.02,38
0ce35cb977ea1e301df530951af040c7,273856100,273342230,2018-03-01T04:50:00Z,2018-03-02T01:30:00Z,54.12062608,155.6603019,0.065,0.045,20.66666667
9697d9ea7e632c49b6bca6482281dbd2,273856100,273342230,2019-03-14T16:20:00Z,2019-03-14T23:50:00Z,52.57702676,155.4000454,0.069,1.5,7.5
1de985eb04ce23324fd1f2f00d0631f0,273856100,273342230,2017-04-03T08:40:00Z,2017-04-03T19:40:00Z,54.62011038,155.5915774,0.065,0.034,11
8ac979817626cf2d729642de52bb2ec5,273856100,273348810,2019-03-30T20:50:00Z,2019-03-31T21:10:00Z,52.80553334,156.0612007,0.078,0.012,24.33333333
96d76d1b4f6326e709f4c168efe034b5,273856100,273348810,2019-07-29T20:30:00Z,2019-07-31T01:40:00Z,57.86646668,162.176952,0.08,0.027,29.16666667
291b4f544ae7508b925f1b43e838360e,273856100,273348810,2019-03-28T07:10:00Z,2019-03-28T12:10:00Z,52.77527727,156.0503874,0.075,0.032,5
878cc1dc35b9c32c42aa21472c01e2c5,273856100,273348810,2018-09-25T03:10:00Z,2018-09-26T01:00:00Z,58.89180942,162.9153575,0.08,0.025,21.83333333
a14e8bda769dd321903a9b839c6ed72f,273856100,273353640,2018-10-29T20:30:00Z,2018-10-31T10:30:00Z,59.51450989,163.2908173,0.071,0.036,38
28b3bf521fe97739fc8be22fb4934af4,273856100,273354920,2019-02-11T22:40:00Z,2019-02-13T08:50:00Z,54.12052385,155.7150483,0.085,0.03,34.16666667
5508c4ac908ed1f415f4c6018af1f367,273856100,273354920,2018-08-19T21:30:00Z,2018-08-21T14:30:00Z,54.27020035,155.745876,0.067,0.012,41
9a87a1d4d79e8ab10e85b8da135da77a,273856100,273354920,2019-02-24T22:10:00Z,2019-02-25T00:30:00Z,54.10942004,155.5390885,0.067,0.016,2.333333333
a4f7308adb5c26c4125d67d1d85e60cc,273856100,273354920,2017-09-14T07:20:00Z,2017-09-14T11:50:00Z,60.25547929,165.855383,0.093,0.018,4.5
417d67ed928964701f98ee0b4bbba475,273856100,273356290,2015-07-15T14:00:00Z,2015-07-16T12:50:00Z,57.92570346,162.1033218,0.08,0.017,22.83333333
5f7d1bbf9b2abc4c9e65e3ef9bad28f0,273856100,273358510,2016-01-23T00:10:00Z,2016-01-24T23:40:00Z,57.67440024,150.0699506,0.043,1.265,47.5
e8ff0a674a92fd3b3e1f8243e73bb53f,273856100,273358510,2018-04-20T10:00:00Z,2018-04-21T13:50:00Z,54.13235891,155.7528884,0.065,0.008,27.83333333
c89f1e91147356440ec8820b5bdb85fc,273856100,273378130,2017-08-04T08:10:00Z,2017-08-06T04:00:00Z,60.189091,166.2026668,0.076,0.019,43.83333333
62123563808365c145eb772e28a4630d,273856100,273385120,2018-04-19T08:30:00Z,2018-04-20T00:50:00Z,54.12010482,155.7522293,0.073,0.019,16.33333333
53480e4e4b0ba0ad6883ddb15ae7edb6,273856100,273385120,2018-04-30T05:50:00Z,2018-05-01T01:00:00Z,55.35631791,155.4537397,0.074,0.023,19.16666667
96c95539da7e3c5a791653c37ffd26ee,273856100,273385120,2019-04-14T07:20:00Z,2019-04-15T17:20:00Z,54.10158152,155.747128,0.071,0.025,34
412a544754c8ef211f62713f7bcd65b3,273856100,273385120,2018-06-02T08:10:00Z,2018-06-02T12:10:00Z,53.6826549,155.9081794,0.08,0.008,4
35848c5d514f9d6d0ea95b78687173db,273856100,273385120,2017-02-14T13:40:00Z,2017-02-14T17:20:00Z,54.15444077,155.7200083,0.082,0.008,3.666666667
8bb2d4a726cdee6e2b35beab64535059,273856100,273385860,2017-10-17T14:00:00Z,2017-10-18T13:50:00Z,54.10090883,155.7892814,0.066,0.017,23.83333333
301c556a8959246987791f4080f8ffb9,273856100,273385860,2017-09-27T02:40:00Z,2017-09-28T13:40:00Z,60.20500561,166.1999485,0.086,0.011,35
aa2bc1cf5410cdd9541d021f2a0aa66b,273856100,273385860,2017-02-26T00:30:00Z,2017-02-26T09:10:00Z,54.10892818,155.7595498,0.069,0.036,8.666666667
11d8daa852e41972c4677618927cc80e,273856100,273391560,2018-05-14T08:20:00Z,2018-05-14T12:20:00Z,52.81307267,156.0748575,0.069,0.006,4
00c9b150b8731bbf15e803aff2de9cb3,273856100,273397490,2018-04-07T10:20:00Z,2018-04-08T00:20:00Z,55.35100654,155.2904252,0.07,0.689,14
b9b4240e092bd259dcd9c9d60936130f,273856100,273399670,2017-09-12T13:00:00Z,2017-09-13T20:10:00Z,60.25617129,165.8569401,0.062,0.014,31.16666667
4c7624cab418217fa4912b319abae30a,273856100,273411910,2012-01-30T03:40:00Z,2012-01-31T11:00:00Z,57.82490486,148.2734144,0.043,0.571,31.33333333
42b1bd407b1e54682d38032d5dc99de4,273856100,273411910,2012-03-13T11:30:00Z,2012-03-14T01:50:00Z,54.48523818,150.138362,0.046,0.694,14.33333333
3b5f12594cbf0812784312dda8838f9d,273856100,273411910,2012-02-06T10:20:00Z,2012-02-07T10:00:00Z,56.01241014,147.9778014,0.039,0.607,23.66666667
30ec13ba35fbd03c6cbb5b8cc6b3023b,273856100,273421150,2019-07-30T04:20:00Z,2019-07-30T07:10:00Z,57.86416149,162.1744884,0.095,0.017,2.833333333
bb0f73ea1b714fbd1ba6529a2a896a63,273856100,273422240,2012-01-22T11:00:00Z,2012-01-23T10:40:00Z,56.09575018,148.516112,0.053,0.889,23.66666667
3e4f21f7b4b50ee1a75db6c6b2cc1744,273856100,273439230,2019-03-05T00:20:00Z,2019-03-06T08:10:00Z,55.39057505,154.4751304,0.083,0.823,31.83333333
95ad682216c1f6ea67c072302e1129a6,273856100,273439230,2019-07-22T12:00:00Z,2019-07-23T19:00:00Z,57.98295892,162.1162636,0.077,0.036,31
eab4575b199a706d7859b8318f195cda,273856100,273442420,2018-08-08T00:00:00Z,2018-08-08T12:20:00Z,53.65706624,155.9520078,0.055,0.005,12.33333333
2237080d2285be75ea8e153631b664a5,273856100,273446920,2019-07-17T01:50:00Z,2019-07-18T06:40:00Z,57.98146268,162.1206314,0.045,0.018,28.83333333
36d642703e5ea9e350101926ccc49a52,273856100,273447930,2019-04-15T22:40:00Z,2019-04-16T00:50:00Z,54.10293409,155.7582563,0.058,0.022,2.166666667
b06a20133884d5864540937260d2e0b9,273856100,273811020,2012-03-01T02:00:00Z,2012-03-03T12:00:00Z,55.55856165,148.4517765,0.061,0.543,58
8303438c2d9605e081b3bf726b885aa3,273856100,273815000,2016-01-14T14:40:00Z,2016-01-14T23:00:00Z,57.11024815,147.664026,0.038,1.669,8.333333333
1fbe77da737ca689dc676842a2183d1e,273856100,273815000,2016-03-13T15:10:00Z,2016-03-13T21:30:00Z,51.50411872,155.5279809,0.036,1.497,6.333333333
f9eb8db9ac9ee3264e9fce418e5e7b38,273856100,273815000,2016-01-12T10:40:00Z,2016-01-14T14:50:00Z,57.3853398,148.9184661,0.06,1.403,52.16666667
1d1fd44bd7eb23189d307872a2b69d1e,273856100,273815000,2016-02-07T12:00:00Z,2016-02-10T21:40:00Z,55.73276597,149.3455146,0.048,0.594,81.66666667
e176ece9ea597d4461abdf496422fcfb,273856100,273815050,2012-02-08T02:00:00Z,2012-02-08T11:10:00Z,55.75260062,148.7016101,0.054,1.221,9.166666667
f91a1a38655c755255f5e591607b3985,273856100,273815050,2012-02-12T09:50:00Z,2012-02-13T11:00:00Z,55.81542947,148.3251758,0.05,1.128,25.16666667
c80d609c3abbb11ef57093160029a614,273856100,273822400,2013-07-29T13:10:00Z,2013-07-29T19:40:00Z,51.1074021,143.5947329,0.468,0.01,6.5
ed0fabed1540f392b022fb10567c2d90,273856100,273825720,2018-05-20T09:50:00Z,2018-05-20T12:30:00Z,55.99887432,155.3445928,0.048,0.022,2.666666667
7befe86a3c623a1ab0b11066a7013f87,273856100,273825720,2017-05-15T08:50:00Z,2017-05-15T12:10:00Z,55.50171581,155.4715936,0.046,0.014,3.333333333
8177a30177edaac3b8b8f1545dea7721,273856100,273825720,2018-02-28T09:30:00Z,2018-02-28T13:00:00Z,54.2721282,155.3651023,0.051,1.704,3.5
49e5c8d04657eedd40df0550d2d8494e,273856100,273825720,2018-04-22T14:30:00Z,2018-04-23T16:40:00Z,54.92988756,155.5031939,0.056,0.019,26.16666667
ad6178ad6cee056e2eade2ef684c609d,273856100,273825720,2019-02-10T21:30:00Z,2019-02-11T00:20:00Z,54.10460795,155.7434854,0.051,0.023,2.833333333
153bfb53936f69e2c17cc2d0dabb07ed,273856100,273825720,2018-12-03T20:20:00Z,2018-12-03T22:50:00Z,54.33076855,155.6012738,0.05,0.019,2.5
323bf8a5bbb9b4648bfb4f98c1b45e1c,273856100,273825720,2018-05-15T12:20:00Z,2018-05-16T12:50:00Z,53.43294661,155.920563,0.047,0.037,24.5
6f88741dd25b6865b3f269602331f6fe,273856100,273825720,2019-03-10T11:30:00Z,2019-03-10T13:40:00Z,52.45487656,155.6490112,0.123,1.483,2.166666667
b6ee36500044354a86e9a584ffb64637,273856100,273825720,2018-09-20T10:10:00Z,2018-09-20T12:20:00Z,63.24783285,179.6392733,0.051,0.235,2.166666667
70b4bca870fdcc1b1bad03110bbf7f14,273856100,273825720,2018-05-18T10:00:00Z,2018-05-18T13:40:00Z,55.75640182,155.4438188,0.056,0.845,3.666666667
ab76b70628b63ade29223ff3cc032b85,273856100,273825720,2019-04-01T11:50:00Z,2019-04-01T14:00:00Z,52.67921678,155.3027566,0.137,0.432,2.166666667
cef72d5374a0e1847168ed0f6f91799f,273856100,273825720,2018-05-22T12:00:00Z,2018-05-22T14:50:00Z,55.99830305,155.4828546,0.048,0.028,2.833333333
c79c0c70dfdd77851e1714fcec63b75c,273856100,273825720,2017-05-11T10:40:00Z,2017-05-11T13:00:00Z,55.1482592,155.3796944,0.047,0.837,2.333333333
0fe36356f647779b09bd61b4817799c6,273856100,273825720,2018-05-24T12:00:00Z,2018-05-24T15:20:00Z,55.83466942,155.5011087,0.048,0.024,3.333333333
c7639e546a75b379e5b89b0c0b7a07db,273856100,273827710,2012-02-01T01:20:00Z,2012-02-01T12:10:00Z,57.71000998,148.1667361,0.045,0.542,10.83333333
dcc286b3b79ec2354d6d0221e70ef64a,273856100,273844610,2017-02-15T12:50:00Z,2017-02-15T15:10:00Z,54.18115161,155.0348063,0.045,1.813,2.333333333
7649a456d44a10eb0916fbb6a4619682,273856100,273844610,2018-10-21T16:50:00Z,2018-10-21T19:20:00Z,59.41209264,163.9645779,0.052,1.156,2.5
6ddd91c45a34bb59d66cd79b95095e42,273856100,273844610,2019-02-11T05:40:00Z,2019-02-11T08:00:00Z,54.07169737,155.0294897,0.043,1.241,2.333333333
bc027c6a2d8f9e18de4a0d725db31a9a,273856100,273844610,2017-01-21T11:00:00Z,2017-01-21T13:30:00Z,54.45636873,155.4453425,0.042,1.199,2.5
cb31bf7d9c85153758fc0af51ea1bc7d,273856100,273844610,2018-10-18T20:20:00Z,2018-10-18T22:30:00Z,59.09929685,163.9524507,0.073,0.073,2.166666667
1806b9d4486ad4ceb805d9a2e355fd37,273856100,273844610,2019-02-14T00:50:00Z,2019-02-14T03:10:00Z,54.01532272,155.6880439,0.048,0.049,2.333333333
f9b8acc197441bf4a34d33a7542014e5,273856100,273844610,2018-07-23T09:10:00Z,2018-07-23T11:20:00Z,59.79418692,163.8662253,0.054,1.133,2.166666667
a1088ec498a07c9953652a3b9e5d2af2,273856100,273844610,2017-09-23T15:50:00Z,2017-09-23T18:10:00Z,59.72141342,163.8677578,0.049,0.639,2.333333333
caf60b148cadaad673b2990209a09b96,273856100,273844610,2018-03-19T07:50:00Z,2018-03-19T10:00:00Z,55.68941054,154.9588116,0.047,0.977,2.166666667
f81076eed0093820e8134b01afb1efc4,273856100,273844610,2018-12-03T17:10:00Z,2018-12-03T19:30:00Z,54.33058246,155.6014952,0.045,0.025,2.333333333
bbfbae93ecd370fa0d16195c9792e15a,273856100,273844610,2018-05-24T08:20:00Z,2018-05-24T11:40:00Z,55.83328532,155.5010091,0.041,0.017,3.333333333
2bff7d5cedf25758070dc74893698366,273856100,273844610,2018-10-17T13:30:00Z,2018-10-17T17:00:00Z,59.59831378,164.290705,0.05,0.278,3.5
bfabcdf16999e562f161e7a8f8abd928,273856100,273844610,2018-05-17T13:10:00Z,2018-05-17T17:00:00Z,55.639262,155.4915508,0.04,0.009,3.833333333
d65471d46032b764e9dc0ed6a0ec5a3c,273856100,273844610,2018-07-10T10:30:00Z,2018-07-10T13:00:00Z,62.94993538,179.4155161,0.046,0.043,2.5
c846ee5e24cfc38c65750da1d4082cc9,273856100,273844610,2017-09-02T12:40:00Z,2017-09-02T15:00:00Z,59.239207,164.2053807,0.04,0.049,2.333333333
fc2242b16f193a56cfbaeced993a0d1f,273856100,273844610,2018-05-07T07:50:00Z,2018-05-07T10:30:00Z,55.6628024,155.516134,0.047,0.012,2.666666667
83f576057b7e5570ee6187755bd25539,273856100,273844610,2019-02-16T11:20:00Z,2019-02-16T13:30:00Z,55.28429026,155.010111,0.038,1.371,2.166666667
59dba498f3a9ab338db2f59f2da9e82d,273856100,273844610,2018-10-01T16:00:00Z,2018-10-01T21:20:00Z,59.21832544,164.2125784,0.049,0.074,5.333333333
6af1383554a3569ab5a0dcf7bb27f07e,273856100,273844610,2019-01-27T19:30:00Z,2019-01-27T23:30:00Z,51.38667147,156.0123281,0.054,0.376,4
0f83b23affcfc2506d06f30a8b295673,273856100,273844610,2018-04-22T21:20:00Z,2018-04-23T00:20:00Z,54.92990996,155.5030591,0.044,0.011,3
90f47fbf2ab10bb004bc1df9161ea551,273856100,273844610,2018-09-17T06:50:00Z,2018-09-17T09:00:00Z,63.17178756,179.8206656,0.05,1.001,2.166666667
eb2065c3f2adf2628415012e293ca4e6,273856100,273844610,2018-07-14T10:20:00Z,2018-07-14T12:30:00Z,60.22829051,169.8156075,0.054,0.045,2.166666667
4a3f201ed92bc10591ff18f1c221d013,273856100,273844610,2017-05-16T05:00:00Z,2017-05-16T08:10:00Z,54.44075659,155.6639925,0.042,0.017,3.166666667
0276ae87d2eecdcc979db1c8015ae360,273856100,273844610,2017-05-11T14:20:00Z,2017-05-11T16:30:00Z,55.10228197,155.4120944,0.046,1.016,2.166666667
b0be623e475213adbb9325dae40e416f,273856100,273844610,2019-01-31T07:50:00Z,2019-01-31T13:30:00Z,52.64577156,156.064701,0.047,0.047,5.666666667
44327659552f32e632014306a21b459d,273856100,273844610,2018-05-13T11:40:00Z,2018-05-13T13:50:00Z,53.31339983,155.9163866,0.048,0.013,2.166666667
95c72d522512a57e282d2681ed9b8256,273856100,273844610,2018-05-22T09:10:00Z,2018-05-22T11:30:00Z,55.99826433,155.4826272,0.046,0.025,2.333333333
808a67434b36df8a43ac4e004fcbe5fc,273856100,273845300,2018-09-30T09:10:00Z,2018-10-01T07:50:00Z,59.21739672,164.217644,0.042,0.026,22.66666667
810e56048fa5b8415e446d5ed16e4e54,273856100,273845300,2019-02-16T06:50:00Z,2019-02-16T10:00:00Z,55.26555814,154.9668569,0.043,1.172,3.166666667
9a29a7f307411321dac745e5523b354b,273856100,273845300,2018-03-30T07:40:00Z,2018-03-30T09:50:00Z,55.62769004,155.3222877,0.038,1.48,2.166666667
faf9621c15b35d0670ca4a154201f6cb,273856100,273845300,2018-10-21T12:00:00Z,2018-10-21T14:10:00Z,59.27529695,163.8633415,0.044,1.385,2.166666667
40b852caee56bbef06ae67b650883762,273856100,273845300,2017-03-12T09:50:00Z,2017-03-12T12:40:00Z,54.48685591,155.0742377,0.047,0.74,2.833333333
4ae4e9e3d3461752aab30e48fa2ec53f,273856100,273845300,2018-05-23T12:10:00Z,2018-05-23T14:50:00Z,55.83321819,155.5008113,0.043,0.02,2.666666667
db171cb478841f3e91f672092966f8cc,273856100,273845300,2017-07-06T00:50:00Z,2017-07-06T03:10:00Z,58.39458476,163.3108446,0.039,0.575,2.333333333
cc8f96f2d146d68a974dede0bde630b8,273856100,273845300,2018-05-06T09:30:00Z,2018-05-06T11:40:00Z,55.16006799,155.4518316,0.041,0.041,2.166666667
9f40e4733c989b519245fb21767fa4b8,273856100,273845300,2017-08-17T10:20:00Z,2017-08-17T12:30:00Z,63.00622561,179.3931698,0.041,0.058,2.166666667
f3cd6a185c2f76a5c8460e84e191c16d,273856100,273845300,2019-03-13T07:30:00Z,2019-03-13T09:40:00Z,52.36396676,155.2978837,0.04,1.061,2.166666667
2956e3c8c62bb300903751b38840f804,273856100,273845300,2018-09-15T10:30:00Z,2018-09-15T14:10:00Z,63.04088569,179.7776805,0.04,1.609,3.666666667
64dac641f753a83fc051f31d42750e70,273856100,273845300,2018-02-22T04:10:00Z,2018-02-22T06:50:00Z,52.95352593,155.3700511,0.048,1.826,2.666666667
cbc7a23b277472d65ebbbef8e0d1150c,273856100,273845300,2018-05-19T08:00:00Z,2018-05-19T11:10:00Z,56.00018181,155.3451929,0.044,0.02,3.166666667
bccf311fc0ea4a13a325cb0b88857c7b,273856100,273845300,2018-10-12T03:30:00Z,2018-10-12T05:40:00Z,59.52020042,163.9589394,0.053,0.562,2.166666667
a754654f59dac9733919129babfef34d,273856100,273845300,2018-04-22T09:30:00Z,2018-04-23T11:10:00Z,54.92986456,155.5027885,0.043,0.015,25.66666667
7f1d2d505a89231897a7d14eb90d59b8,273856100,273845300,2017-05-11T16:30:00Z,2017-05-11T18:40:00Z,55.062784,155.4472396,0.045,0.979,2.166666667
7251678f3453f622c9f36ab066ed2460,273856100,273845300,2018-05-21T08:50:00Z,2018-05-21T12:10:00Z,55.99830822,155.3466743,0.046,0.027,3.333333333
758437fabacb799b4194e3a8a03dcd81,273856100,273845300,2017-04-22T00:40:00Z,2017-04-22T02:50:00Z,54.15965216,155.742271,0.04,0.009,2.166666667
7adfea3b1043b96d85ec967200a38d4f,273856100,273845300,2019-02-09T09:00:00Z,2019-02-09T11:10:00Z,54.14824908,155.6919006,0.043,0.043,2.166666667
4805f07ef0eb6d2b0047dd02719dd00a,273856100,273845300,2018-07-05T12:10:00Z,2018-07-06T15:10:00Z,63.08992415,179.7555608,0.047,1.657,27
fbd9580a4019a2c184ccbd90c4ae7a59,273856100,273845300,2018-05-25T07:10:00Z,2018-05-25T10:40:00Z,55.16523729,155.4431106,0.043,0.013,3.5
738c1606e1e16d1cdb7d307fbfdb57c9,273856100,273845300,2018-12-12T08:00:00Z,2018-12-12T10:30:00Z,54.14553407,155.7269747,0.047,0.944,2.5
a93d7db820cc282d60559d9a28282db5,273856100,273845300,2018-09-17T11:40:00Z,2018-09-17T13:50:00Z,63.15704672,179.8058768,0.057,0.549,2.166666667
36c7dafd324b294f1a7310461269f18a,273856100,273845300,2018-10-08T09:10:00Z,2018-10-09T11:40:00Z,59.52115878,163.2784659,0.045,0.04,26.5
9ca30c03e6939ec3ebdf5679b5a75ca2,273856100,273845300,2018-07-10T14:10:00Z,2018-07-10T16:30:00Z,62.91617468,179.5868279,0.043,0.889,2.333333333
4aba05668124d0d16888e6e6880495d3,273856100,273845300,2019-03-03T16:50:00Z,2019-03-03T19:00:00Z,55.33757055,154.7615686,0.065,1.653,2.166666667
ea3b9ffaf4f7b203d0e040d85eddaddc,273856100,273845300,2018-12-03T14:20:00Z,2018-12-03T16:30:00Z,54.33036093,155.6024391,0.04,0.071,2.166666667
1de8a146115e8fc8117f84a6c3813677,273856100,273851100,2019-01-27T23:40:00Z,2019-01-28T02:30:00Z,51.38522661,156.0409672,0.047,0.288,2.833333333
0d6279ddc2da4b9c55bd6c2d2ea1ddf6,273856100,273851100,2018-09-15T14:40:00Z,2018-09-16T09:00:00Z,62.96480384,179.8448603,0.052,1.353,18.33333333
67c6c62bc1bd7c523baabfe2476c6685,273856100,273851100,2017-05-15T12:30:00Z,2017-05-15T15:10:00Z,55.50223559,155.471502,0.066,0.103,2.666666667
37939230dc8924069b3d15f8100d2ae8,273856100,273851100,2019-04-09T06:20:00Z,2019-04-09T08:40:00Z,54.07442292,155.2474468,0.064,0.533,2.333333333
454c5499b198e365c8ff75fdc56e7fa3,273856100,273851100,2018-05-23T08:30:00Z,2018-05-23T10:40:00Z,55.83308369,155.5013367,0.049,0.051,2.166666667
b72296d654e1227898264c07cae98ee1,273856100,273851100,2018-05-21T14:00:00Z,2018-05-21T16:30:00Z,55.94721315,155.4166495,0.036,1.307,2.5
8e55df379bb7d4e401f06db80c330156,273856100,273851100,2019-03-17T16:10:00Z,2019-03-17T19:00:00Z,52.71465812,155.6178615,0.041,0.934,2.833333333
3c64b109ddcc70e8f31cf24d7947cc1f,273856100,273851100,2018-05-04T01:40:00Z,2018-05-04T03:50:00Z,55.15522959,155.344869,0.042,0.635,2.166666667
f556b133cc47c1023bfe543c40c1a5bd,273856100,273851100,2018-09-17T14:00:00Z,2018-09-17T16:20:00Z,63.1757335,179.8134688,0.051,0.5,2.333333333
e1a55787f76c4a2d694d64b6c8dffd2d,273856100,273851100,2017-08-25T08:00:00Z,2017-08-25T10:20:00Z,62.58863951,179.9117223,0.049,1.784,2.333333333
6792c6568d902d14ec48dd046a3bb813,273856100,273851100,2018-09-13T08:40:00Z,2018-09-13T11:40:00Z,63.05796937,179.6541793,0.043,1.486,3
2e82367c59d6b08fd2a3f23e5ee1b36e,273856100,273851100,2018-10-11T12:30:00Z,2018-10-13T23:40:00Z,59.34833417,163.4625253,0.045,0.031,59.16666667
7103993a493d1c8d6160b766be5b14ca,273856100,273851100,2018-07-16T05:40:00Z,2018-07-16T09:10:00Z,60.22401439,169.8184052,0.046,0.014,3.5
aa52c12f7c5f96e217c9c8ed8afdaa4e,273856100,273851100,2018-05-15T09:50:00Z,2018-05-15T12:00:00Z,52.83405859,156.040858,0.175,1.002,2.166666667
837c0a17f4dd40b34f617e6d31ec4155,273856100,273851100,2018-05-25T11:00:00Z,2018-05-25T14:10:00Z,55.16534779,155.4435534,0.043,0.028,3.166666667
f1fcd2af13f48d86cd4227ee0cd594b1,273856100,273851100,2019-03-10T15:40:00Z,2019-03-10T18:00:00Z,52.44711447,155.6525959,0.043,1.422,2.333333333
fc30a13bb1a96101000c38efcbd2737d,273856100,273851100,2019-03-02T12:20:00Z,2019-03-04T13:10:00Z,55.27643308,154.8303768,0.045,1.136,48.83333333
e9eca44350a19f4d21ee58bfb1ad073b,273856100,273851100,2019-03-12T14:00:00Z,2019-03-12T16:30:00Z,52.42282253,155.5280309,0.046,1.215,2.5
b9fddacaafa5e67f00f103d2cf87f4b6,273856100,273851100,2019-04-07T19:50:00Z,2019-04-07T23:00:00Z,52.7043998,156.0880832,0.05,0.047,3.166666667
64568d152d06dee54ee9515b9e28c9b3,273856100,273851100,2018-09-19T10:30:00Z,2018-09-19T12:40:00Z,63.29405031,179.578578,0.044,0.902,2.166666667
0cdc342b70be3838e02423e6df096a83,273856100,273851100,2018-10-18T15:00:00Z,2018-10-21T07:00:00Z,59.18239363,163.8489662,0.044,0.279,64
